id,orden,palabra,valoracion
-M8mfWFQTVBiHHJ9Uoh1,5,Análisis ,9
-M8n3PEbODDgE0qeplK_,1,Aprendizaje ,10
-M8n3PEbODDgE0qeplK_,2,Inteligencia ,9
-M8n3PEbODDgE0qeplK_,3,Mente,7
-M8n3PEbODDgE0qeplK_,4,Cognitivo ,10
-M8n3PEbODDgE0qeplK_,5,Nuevas facultades ,10
-M8n8EBzhb_PTHgVNVE1,1,Robots,5
-M8n8EBzhb_PTHgVNVE1,2,Maquinas,5
-M8n8EBzhb_PTHgVNVE1,3,dispositivos,5
-M8n8EBzhb_PTHgVNVE1,4,electrodomesticos,5
-M8n8EBzhb_PTHgVNVE1,5,nuevas tecnologías ,5
-M8nBAAVWahQnRXaT6hF,1,Robots,10
-M8nBAAVWahQnRXaT6hF,2,Mejora,10
-M8nBAAVWahQnRXaT6hF,3,Futuro,10
-M8nBAAVWahQnRXaT6hF,4,Herramienta,2
-M8nBAAVWahQnRXaT6hF,5,Ayudante,10
-M8nDZE8TE8OHGsDLzvt,1,Control,0
-M8nDZE8TE8OHGsDLzvt,2,Gustos,5
-M8nDZE8TE8OHGsDLzvt,3,Libertad,0
-M8nDZE8TE8OHGsDLzvt,4,Limite,0
-M8nDZE8TE8OHGsDLzvt,5,Privacidad,0
-M8nFwolbjBkFTBnODuI,1,Datos,7
-M8nFwolbjBkFTBnODuI,2,Periodismo,7
-M8nFwolbjBkFTBnODuI,3,Facebook,2
-M8nFwolbjBkFTBnODuI,4,Cambridge,2
-M8nFwolbjBkFTBnODuI,5,Infografía,9
-M8nouvktrBFAh_xp5jW,1,Monopolizar,0
-M8nouvktrBFAh_xp5jW,2,Causalidades,5
-M8nouvktrBFAh_xp5jW,3,Contaminación,0
-M8nouvktrBFAh_xp5jW,4,Manipulacion,0
-M8nouvktrBFAh_xp5jW,5,Sobreinformación,0
-M8nwGu4fJCSSJEbWvmx,1,Estudiar,9
-M8nwGu4fJCSSJEbWvmx,2,Informacion,5
-M8nwGu4fJCSSJEbWvmx,3,Investigar,7
-M8nwGu4fJCSSJEbWvmx,4,Conocer,8
-M8nwGu4fJCSSJEbWvmx,5,Observar,8
-M8nwGu4fJCSSJEbWvmx,6,Escuchar,5
-M8owv7xeIZCb16ac6nJ,1,Futuro,5
-M8owv7xeIZCb16ac6nJ,2,Cibernética,4
-M8owv7xeIZCb16ac6nJ,3,Datos,2
-M8owv7xeIZCb16ac6nJ,4,Hackers,1
-M8owv7xeIZCb16ac6nJ,5,Investigación,10
-M8qFzQdpFuSbW0Ab5fn,1,grandes datos,3
-M8qFzQdpFuSbW0Ab5fn,2,Toma de decisión rapida  ,8
-M8qFzQdpFuSbW0Ab5fn,3,datos volátiles ,3
-M8qFzQdpFuSbW0Ab5fn,4,Falta de estándares,2
-M8qFzQdpFuSbW0Ab5fn,5,organización de datos,8
-M8qx2dG5u1DKpQZVpt2,1,Una esfera contenida de datos e información ,10
-M8qx2dG5u1DKpQZVpt2,2,Largas estructuras de redes,6
-M8qx2dG5u1DKpQZVpt2,3,Grandes cantidades de bits ,9
-M8qx2dG5u1DKpQZVpt2,4,Gran Datos,6
-M8qx2dG5u1DKpQZVpt2,5,Algoritmos ,8
-M8rDo1PWL9WAr12eclb,1,Tecnología ,10
-M8rDo1PWL9WAr12eclb,2,Conocimiento,10
-M8rDo1PWL9WAr12eclb,3,Base de datos,9
-M8rDo1PWL9WAr12eclb,4,Teorías ,7
-M8rDo1PWL9WAr12eclb,5,Científicos ,10
-M8rPZiXQiC5ykzHMOU3,1,Ciencia,10
-M8rPZiXQiC5ykzHMOU3,2,Aprender,10
-M8rPZiXQiC5ykzHMOU3,3,Dificil,7
-M8rPZiXQiC5ykzHMOU3,4,Libros,9
-M8rPZiXQiC5ykzHMOU3,5,Lectura,8
-M8rSeoE-hu3qI41cOIt,1,Información,10
-M8rSeoE-hu3qI41cOIt,2,Privacidad,2
-M8rSeoE-hu3qI41cOIt,3,Base de datos,5
-M8rSeoE-hu3qI41cOIt,4,Procesamiento de datos,6
-M8rSeoE-hu3qI41cOIt,5,Ventas y marketing,1
-M8rTMCoE87MfsbZ1-FB,1,Desarrollo tecnológico,10
-M8rTMCoE87MfsbZ1-FB,2,Multidisciplinario,10
-M8rTMCoE87MfsbZ1-FB,3,"Según su uso, puede ser peligroso",2
-M8rTMCoE87MfsbZ1-FB,4,Funcionamiento del cerebro,9
-M8rTMCoE87MfsbZ1-FB,5,Herramientas para la vida cotidiana,10
-M8re9yOAXybijbPoLlj,1,Computación ,6
-M8re9yOAXybijbPoLlj,2,Razonamiento ,10
-M8re9yOAXybijbPoLlj,3,Aprendizaje ,8
-M8re9yOAXybijbPoLlj,4,Tecnología ,5
-M8re9yOAXybijbPoLlj,5,Maquinas,5
-M8rhP7Tc-j_cCGiQguB,1,Estudiar,10
-M8rhP7Tc-j_cCGiQguB,2,Computadora,5
-M8rhP7Tc-j_cCGiQguB,3,Clases virtuales,3
-M8rhP7Tc-j_cCGiQguB,4,Matemáticas ,1
-M8rhP7Tc-j_cCGiQguB,5,Actualidad,6
-M8ruzo-ovtFWys3zux7,1,Libertad,10
-M8ruzo-ovtFWys3zux7,2,Saber,7
-M8ruzo-ovtFWys3zux7,3,Elegir,10
-M8ruzo-ovtFWys3zux7,4,Aprender ,10
-M8ruzo-ovtFWys3zux7,5,Oportunidades ,8
-M8rxkI-JcGFnIFESa-m,1,Información ,5
-M8rxkI-JcGFnIFESa-m,2,Vigilancia ,0
-M8rxkI-JcGFnIFESa-m,3,Dinero,2
-M8rxkI-JcGFnIFESa-m,4,Gobierno ,0
-M8rxkI-JcGFnIFESa-m,5,Ayuda,10
-M8sFJKs9ZPMNJVgqb_u,1,Tecnología,9
-M8sFJKs9ZPMNJVgqb_u,2,Información,9
-M8sFJKs9ZPMNJVgqb_u,3,Datos,8
-M8sFJKs9ZPMNJVgqb_u,4,Redes,7
-M8sFJKs9ZPMNJVgqb_u,5,Soluciones,8
-M8uHmwbICaHfKm1bDuG,1,Computadoras,9
-M8uHmwbICaHfKm1bDuG,2,Compañías,3
-M8uHmwbICaHfKm1bDuG,3,Empresarios,3
-M8uHmwbICaHfKm1bDuG,4,Silicon Valley,3
-M8uHmwbICaHfKm1bDuG,5,Programación,8
-M8uZIh7v0kN8doX-Ocn,1,Espionaje,1
-M8uZIh7v0kN8doX-Ocn,2,Información,8
-M8uZIh7v0kN8doX-Ocn,3,Elecciones,4
-M8uZIh7v0kN8doX-Ocn,4,No privacidad,1
-M8uZIh7v0kN8doX-Ocn,5,Publicidad,4
-M8v_LabYMJ1vpxMg9cx,1,Automatización,9
-M8v_LabYMJ1vpxMg9cx,2,Futuro,9
-M8v_LabYMJ1vpxMg9cx,3,Tecnología,9
-M8v_LabYMJ1vpxMg9cx,4,Mala utilización,1
-M8v_LabYMJ1vpxMg9cx,5,Chamuyo,1
-M8w34TI2RTjfBesAUU2,1,Matemáticas,10
-M8w34TI2RTjfBesAUU2,2,Química,10
-M8w34TI2RTjfBesAUU2,3,Computación,10
-M8w34TI2RTjfBesAUU2,4,Control,7
-M8w34TI2RTjfBesAUU2,5,Estadística,10
-M8wR5o-n3dNpOWPYMkj,1,Maquinas ,0
-M8wR5o-n3dNpOWPYMkj,2,Inteligencia,10
-M8wR5o-n3dNpOWPYMkj,3,Robots,5
-M8wR5o-n3dNpOWPYMkj,4,Avance,10
-M8wR5o-n3dNpOWPYMkj,5,Tecnología ,10
-M8wWzTqNwDZUbdaBoLD,1,Estadística,9
-M8wWzTqNwDZUbdaBoLD,2,Números ,10
-M8wWzTqNwDZUbdaBoLD,3,Gráfico,10
-M8wWzTqNwDZUbdaBoLD,4,Población ,9
-M8wWzTqNwDZUbdaBoLD,5,Muestreo,10
-M8wXK86KmluD4HigccX,1,Robotica,6
-M8wXK86KmluD4HigccX,2,Física ,8
-M8wXK86KmluD4HigccX,3,Matemática ,7
-M8wXK86KmluD4HigccX,4,Electrónica,8
-M8wXK86KmluD4HigccX,5,Sistema,3
-M8wY08Z9Uv8vTXCoAUh,1,Implantes,8
-M8wY08Z9Uv8vTXCoAUh,2,Discapacidad,9
-M8wY08Z9Uv8vTXCoAUh,3,Control,1
-M8wY08Z9Uv8vTXCoAUh,4,Exoesqueleto,9
-M8wY08Z9Uv8vTXCoAUh,5,Humanidad,3
-M8xGlp679KKe71_cAwx,1,Avances ,8
-M8xGlp679KKe71_cAwx,2,Tecnología aplicada ,8
-M8xGlp679KKe71_cAwx,3,Resolución ,7
-M8xGlp679KKe71_cAwx,4,Autodeterminación,6
-M8xGlp679KKe71_cAwx,5,Independencia de decisiones ,7
-M8xLm6N6StAel-mAbJM,1,Información ,7
-M8xLm6N6StAel-mAbJM,2,Numeros,5
-M8xLm6N6StAel-mAbJM,3,Matemática ,8
-M8xLm6N6StAel-mAbJM,4,Trabajo,7
-M8xLm6N6StAel-mAbJM,5,Futuro,7
-M8yoL6USCtgW9GSY2Ms,1,Buscadores inteligentes,7
-M8yoL6USCtgW9GSY2Ms,2,Hardware inteligente ,5
-M8yoL6USCtgW9GSY2Ms,3,Casas autoregulables ,8
-M8yoL6USCtgW9GSY2Ms,4,Autos independientes,7
-M8yoL6USCtgW9GSY2Ms,5,Programas guías para tramites,9
-M8zLQqtQIyhASnI4gXi,1,Mucha informacion,10
-M8zLQqtQIyhASnI4gXi,2,Publicidad de la privacidad ,0
-M8zLQqtQIyhASnI4gXi,3,Posibilidades,8
-M8zLQqtQIyhASnI4gXi,4,Mal uso,0
-M8zLQqtQIyhASnI4gXi,5,Corrupción ,0
-M8zvqlDfBmx2lqo6l4h,1,Trump,0
-M8zvqlDfBmx2lqo6l4h,2,Epstein,0
-M8zvqlDfBmx2lqo6l4h,3,Violacion,0
-M8zvqlDfBmx2lqo6l4h,4,Documentos,0
-M8zvqlDfBmx2lqo6l4h,5,EE UU,0
-M9-NSakIfzM-p_HRKLV,1,Estadistica,10
-M9-NSakIfzM-p_HRKLV,2,graficos,8
-M9-NSakIfzM-p_HRKLV,3,Bases de datos,9
-M9-NSakIfzM-p_HRKLV,4,Ventas,2
-M9-NSakIfzM-p_HRKLV,5,Analisis,5
-M9-RwYyG_zIEwVLGkAz,1,Poder manejar objetos vía wifi,7
-M9-RwYyG_zIEwVLGkAz,2,Robotica,7
-M9-RwYyG_zIEwVLGkAz,3,Ingenieria Electronica,7
-M9-RwYyG_zIEwVLGkAz,4,Comodidad,6
-M9-RwYyG_zIEwVLGkAz,5,Futuro inmediato,6
-M9-Y4Oc69RDIXhZ_biF,1,Robot,0
-M9-Y4Oc69RDIXhZ_biF,2,Inhumano,0
-M9-Y4Oc69RDIXhZ_biF,3,Innovación,4
-M9-Y4Oc69RDIXhZ_biF,4,Satélite,8
-M9-Y4Oc69RDIXhZ_biF,5,Apocalipsis,0
-M9-ZJ7-HIQPqdpA_QXp,1,Información,7
-M9-ZJ7-HIQPqdpA_QXp,2,Acceso,8
-M9-ZJ7-HIQPqdpA_QXp,3,Procesamiento,7
-M9-ZJ7-HIQPqdpA_QXp,4,Rápidez,8
-M9-ZJ7-HIQPqdpA_QXp,5,Análisis,7
-M9-hKCsT3NadlNn5y5i,1,Facebook,0
-M9-hKCsT3NadlNn5y5i,2,Control,0
-M9-hKCsT3NadlNn5y5i,3,Perfil,5
-M9-hKCsT3NadlNn5y5i,4,Números,10
-M9-hKCsT3NadlNn5y5i,5,Influir,0
-M9-optwC39Bk_baa0SL,1,Demografía ,1
-M9-optwC39Bk_baa0SL,2,Investigación ,10
-M9-optwC39Bk_baa0SL,3,Brecha digital,2
-M9-optwC39Bk_baa0SL,4,Inclusión ,0
-M9-optwC39Bk_baa0SL,5,Flujo de datos ,5
-M9-pqiKL__J2MzXid2J,1,Firma digital,8
-M9-pqiKL__J2MzXid2J,2,Moneda virtual ,8
-M9-pqiKL__J2MzXid2J,3,Control,0
-M9-pqiKL__J2MzXid2J,4,Falta de privacidad,0
-M9-pqiKL__J2MzXid2J,5,Manipulacion,0
-M9-q4CdzKmkxwjQ27Ro,1,Información,5
-M9-q4CdzKmkxwjQ27Ro,2,Tecnología,5
-M9-q4CdzKmkxwjQ27Ro,3,Política,5
-M9-q4CdzKmkxwjQ27Ro,4,Comunicación,5
-M9-q4CdzKmkxwjQ27Ro,5,Ns,5
-M906J5AoaweaWRDWMCp,1,Masivo,5
-M906J5AoaweaWRDWMCp,2,Tecnología ,5
-M906J5AoaweaWRDWMCp,3,Almacenamiento,5
-M906J5AoaweaWRDWMCp,4,Datos,5
-M906J5AoaweaWRDWMCp,5,Analisis,5
-M90EETwVmcgHX08Syvd,1,Datos enormes,10
-M90EETwVmcgHX08Syvd,2,Complejidad,10
-M90EETwVmcgHX08Syvd,3,Alto volumen,5
-M90EETwVmcgHX08Syvd,4,Información ,10
-M90EETwVmcgHX08Syvd,5,Análisis ,10
-M90EETwVmcgHX08Syvd,6,Consumidored,10
-M90rxj2pJ7NiD2CTzq-,1,Poder,5
-M90rxj2pJ7NiD2CTzq-,2,Progreso,10
-M90rxj2pJ7NiD2CTzq-,3,Control,3
-M90rxj2pJ7NiD2CTzq-,4,Avances,10
-M90rxj2pJ7NiD2CTzq-,5,Gestión de datos,8
-M9111neup8p37KU2IZQ,1,Tecnociencia,7
-M9111neup8p37KU2IZQ,2,Objetividad,2
-M9111neup8p37KU2IZQ,3,Distanciamiento,3
-M9111neup8p37KU2IZQ,4,Eficacia,8
-M9111neup8p37KU2IZQ,5,Rapidez.,6
-M9153SL_gfvUEwZ_DEw,1,Macrodatos,5
-M9153SL_gfvUEwZ_DEw,2,Oracle,5
-M9153SL_gfvUEwZ_DEw,3,Casinos,5
-M9153SL_gfvUEwZ_DEw,4,Gobierno,0
-M9153SL_gfvUEwZ_DEw,5,Guerra,0
-M915jTNhtuxZTBqd2CD,1,Celular (WhatsApp),3
-M915jTNhtuxZTBqd2CD,2,Computadora,4
-M915jTNhtuxZTBqd2CD,3,Sobreinformación,0
-M915jTNhtuxZTBqd2CD,4,Ausencia de intimidad,0
-M915jTNhtuxZTBqd2CD,5,Sobreexigencias horarias,0
-M91641gzEgqSB_4qsu3,1,Tecnologia,7
-M91641gzEgqSB_4qsu3,2,Nube,7
-M91641gzEgqSB_4qsu3,3,Archivo ,5
-M91641gzEgqSB_4qsu3,4,Futuro,7
-M91641gzEgqSB_4qsu3,5,Posmodernidad,7
-M91FmqtGhjoFqxi1vuu,1,Peligro,0
-M91FmqtGhjoFqxi1vuu,2,Automatizacion,2
-M91FmqtGhjoFqxi1vuu,3,Tecnología,8
-M91FmqtGhjoFqxi1vuu,4,Frialdad,1
-M91FmqtGhjoFqxi1vuu,5,Carencia de empatia,1
-M91U8-hDHC13IqE7vnv,1,Información ,10
-M91U8-hDHC13IqE7vnv,2,Estadísticas ,10
-M91U8-hDHC13IqE7vnv,3,Investigación ,10
-M91U8-hDHC13IqE7vnv,4,Método ,6
-M91U8-hDHC13IqE7vnv,5,Análisis de datos ,10
-M91XmBFXV4swIxospjI,1,Tecnología,5
-M91XmBFXV4swIxospjI,2,Información,10
-M91XmBFXV4swIxospjI,3,Investigación,5
-M91XmBFXV4swIxospjI,4,Estudio,4
-M91XmBFXV4swIxospjI,5,Idea,5
-M91oUSnjYz4Xd9pfYli,1,Información,7
-M91oUSnjYz4Xd9pfYli,2,Espionaje,0
-M91oUSnjYz4Xd9pfYli,3,Manipulación,1
-M91oUSnjYz4Xd9pfYli,4,Vida privada,2
-M91oUSnjYz4Xd9pfYli,5,Elecciones,2
-M91xRujFlrevhyoAqN3,1,Internet,8
-M91xRujFlrevhyoAqN3,2,Desigualdad de acceso ,0
-M91xRujFlrevhyoAqN3,3,Información ,5
-M91xRujFlrevhyoAqN3,4,Empresas,5
-M91xRujFlrevhyoAqN3,5,Redes sociales,7
-M93Ik8w6W_dCmG6nshr,1,Muchos datos,10
-M93Ik8w6W_dCmG6nshr,2,Mucha informacion,7
-M93Ik8w6W_dCmG6nshr,3,Corrupcion,1
-M93Ik8w6W_dCmG6nshr,4,Gestion,5
-M93Ik8w6W_dCmG6nshr,5,Progreso,5
-M93POzzSgSVEZuNWvmr,1,Issac Asimov,5
-M93POzzSgSVEZuNWvmr,2,Futuro o autodestrucción humana? ,5
-M93POzzSgSVEZuNWvmr,3,Nunca subestimes a tu aprendiz (matching learning),4
-M93POzzSgSVEZuNWvmr,4,IA al servicio de los detentores de poder,1
-M93POzzSgSVEZuNWvmr,5,Aumento de la exclusión social,2
-M944wYW91C0jem2qwdT,1,Espionaje,0
-M944wYW91C0jem2qwdT,2,Marketing,5
-M944wYW91C0jem2qwdT,3,Empresas,6
-M944wYW91C0jem2qwdT,4,Facebook,3
-M944wYW91C0jem2qwdT,5,Redes Sociales,5
-M94IamQ5ldVb0l0Rtrd,1,Control,1
-M94IamQ5ldVb0l0Rtrd,2,Algoritmos,1
-M94IamQ5ldVb0l0Rtrd,3,Comunicación,9
-M94IamQ5ldVb0l0Rtrd,4,Burbuja interna,1
-M94IamQ5ldVb0l0Rtrd,5,Mentiras,10
-M94MS0N2LgxSyo7YKWN,1,Robot,2
-M94MS0N2LgxSyo7YKWN,2,Android,6
-M94MS0N2LgxSyo7YKWN,3,Hacker,5
-M94MS0N2LgxSyo7YKWN,4,Autosuficiencia,3
-M94MS0N2LgxSyo7YKWN,5,Mejoras en salud,8
-M94Osr2e-yQV8j9BtUf,1,Robótica,5
-M94Osr2e-yQV8j9BtUf,2,Espionaje,5
-M94Osr2e-yQV8j9BtUf,3,Paranoia,5
-M94Osr2e-yQV8j9BtUf,4,Posibilidad,10
-M94Osr2e-yQV8j9BtUf,5,Inmediatez,7
-M94gBLGjCsunFmrUSu_,1,Datos,10
-M94gBLGjCsunFmrUSu_,2,Control,3
-M94gBLGjCsunFmrUSu_,3,Tendencias,8
-M94gBLGjCsunFmrUSu_,4,E commerce,7
-M94gBLGjCsunFmrUSu_,5,Publicidad,5
-M94hJn0_DLXD_CrOdcu,1,Predictivo,8
-M94hJn0_DLXD_CrOdcu,2,Programación,8
-M94hJn0_DLXD_CrOdcu,3,Bases de datos,8
-M94hJn0_DLXD_CrOdcu,4,Respuestas autonomas,9
-M94hJn0_DLXD_CrOdcu,5,Mimesis,7
-M94kcd13Zzz_EDNKy4y,1,Teorías o modelos de explicación ,5
-M94kcd13Zzz_EDNKy4y,2,Conocimientos prácticos ,5
-M94kcd13Zzz_EDNKy4y,3,Equidad en conocimientos,5
-M94kcd13Zzz_EDNKy4y,4,Estudiantes,5
-M94kcd13Zzz_EDNKy4y,5,Problemas de Aprendizaje,5
-M9597kmiUK74myqKh2P,1,Nube,6
-M9597kmiUK74myqKh2P,2,Computadora,5
-M9597kmiUK74myqKh2P,3,Google,4
-M9597kmiUK74myqKh2P,4,Facebook,3
-M9597kmiUK74myqKh2P,5,Privacidad,5
-M95DFBWagwPFiqQwIPO,1,Datos ,6
-M95DFBWagwPFiqQwIPO,2,Información ,7
-M95DFBWagwPFiqQwIPO,3,Informatica ,7
-M95DFBWagwPFiqQwIPO,4,Cómputos ,7
-M95DFBWagwPFiqQwIPO,5,Grande,4
-M95Rwwbri8WrXLxj5XF,1,Tecnologia,10
-M95Rwwbri8WrXLxj5XF,2,Util,10
-M95Rwwbri8WrXLxj5XF,3,Peligroso,0
-M95Rwwbri8WrXLxj5XF,4,Dificil de entender,5
-M95Rwwbri8WrXLxj5XF,5,Consumismo,5
-M95gwDvFL1aLzrsGHSA,1,Control (negativo),0
-M95gwDvFL1aLzrsGHSA,2,Mercado (negativo),10
-M95gwDvFL1aLzrsGHSA,3,Google,0
-M95gwDvFL1aLzrsGHSA,4,Salud,10
-M95gwDvFL1aLzrsGHSA,5,Ninguna,5
-M95hQ-GJUGOTMHbM22k,1,Era digital,5
-M95hQ-GJUGOTMHbM22k,2,Interactividad ,7
-M95hQ-GJUGOTMHbM22k,3,Pensamiento computacional ,5
-M95hQ-GJUGOTMHbM22k,4,Conectividad ,8
-M95hQ-GJUGOTMHbM22k,5,Software ,5
-M95i-_Ay1hDy_Ea4XLc,1,Robots,10
-M95i-_Ay1hDy_Ea4XLc,2,Automatización,10
-M95i-_Ay1hDy_Ea4XLc,3,Velocidad,10
-M95i-_Ay1hDy_Ea4XLc,4,Búsqueda,10
-M95i-_Ay1hDy_Ea4XLc,5,Comprensión,10
-M95x9vN6582CjGZb63e,1,Robot,5
-M95x9vN6582CjGZb63e,2,Maquina,7
-M95x9vN6582CjGZb63e,3,Pensamiento ,8
-M95x9vN6582CjGZb63e,4,Funcionalidad,9
-M95x9vN6582CjGZb63e,5,Evolución,7
-M96-5sjAB1L3BiIOha5,1,Digital ,6
-M96-5sjAB1L3BiIOha5,2,Web,7
-M96-5sjAB1L3BiIOha5,3,Trasmedia,7
-M96-5sjAB1L3BiIOha5,4,Virtual ,5
-M96-5sjAB1L3BiIOha5,5,Sistemas ,5
-M960B_gmcQ_HAh03mu2,1,Python,10
-M960B_gmcQ_HAh03mu2,2,Información,10
-M960B_gmcQ_HAh03mu2,3,Procesamiento,8
-M960B_gmcQ_HAh03mu2,4,Estadística ,5
-M960B_gmcQ_HAh03mu2,5,Muestra,5
-M96R3K8rJ6iQmSyJ3IM,1,Información ,5
-M96R3K8rJ6iQmSyJ3IM,2,Ganancia,2
-M96R3K8rJ6iQmSyJ3IM,3,Estadísticas ,3
-M96R3K8rJ6iQmSyJ3IM,4,Intereses,2
-M96R3K8rJ6iQmSyJ3IM,5,Eternidad,5
-M96keOJPftm0urH7eUp,1,Contexto,5
-M96keOJPftm0urH7eUp,2,Educación ,10
-M96keOJPftm0urH7eUp,3,Oportunidad,5
-M96keOJPftm0urH7eUp,4,Meritocracia,1
-M96keOJPftm0urH7eUp,5,Ganas,8
-M973eBgFPcjKRLX_3BM,1,Estadísticas ,10
-M973eBgFPcjKRLX_3BM,2,Investigación ,8
-M973eBgFPcjKRLX_3BM,3,Datos,8
-M973eBgFPcjKRLX_3BM,4,Informática ,8
-M973eBgFPcjKRLX_3BM,5,Información ,8
-M98y38g85yB4Vi094kx,1,Tecnología ,7
-M98y38g85yB4Vi094kx,2,Programacion,8
-M98y38g85yB4Vi094kx,3,. ,5
-M98y38g85yB4Vi094kx,4,. ,5
-M98y38g85yB4Vi094kx,5,. ,5
-M98zFWpozyoM73aVMbD,1,Computadora,1
-M98zFWpozyoM73aVMbD,2,Objetivación ,0
-M98zFWpozyoM73aVMbD,3,División mente-cuerpo,1
-M98zFWpozyoM73aVMbD,4,Artificial,1
-M98zFWpozyoM73aVMbD,5,Hombre maquina,0
-M99R_PVrFtM5vlQXWdl,1,Datos sobre los datos,10
-M99R_PVrFtM5vlQXWdl,2,Cruce de datos ,8
-M99R_PVrFtM5vlQXWdl,3,Aprendizaje de las máquinas,8
-M99R_PVrFtM5vlQXWdl,4,Centralización de los datos,2
-M99R_PVrFtM5vlQXWdl,5,Posibilidad de poner a disposición pública los dat,10
-M99nDRmo0UF6UF8Az3a,1,Plataforma virtual,10
-M99nDRmo0UF6UF8Az3a,2,Simulador,10
-M99nDRmo0UF6UF8Az3a,3,Inteligencia artificial,8
-M99nDRmo0UF6UF8Az3a,4,Red social,8
-M99nDRmo0UF6UF8Az3a,5,Software/ sistema operativo,10
-M9A-fMDdye-0gA2GWhI,1,Estudio,8
-M9A-fMDdye-0gA2GWhI,2,Conocimiento,10
-M9A-fMDdye-0gA2GWhI,3,Estudio de la información ,10
-M9A-fMDdye-0gA2GWhI,4,Análisis de datos,8
-M9A-fMDdye-0gA2GWhI,5,Sistema para extraer conocimiento ,9
-M9A3dmaceFmggSEJFtv,1,Tecnología,10
-M9A3dmaceFmggSEJFtv,2,Bots,7
-M9A3dmaceFmggSEJFtv,3,Mecanización,7
-M9A3dmaceFmggSEJFtv,4,Eficiencia,6
-M9A3dmaceFmggSEJFtv,5,Productividad,10
-M9A4D1YZmmvtUkeHsFJ,1,Almacenamiento de datos,10
-M9A4D1YZmmvtUkeHsFJ,2,Gran manejo de datos,10
-M9A4D1YZmmvtUkeHsFJ,3,Archivos,10
-M9A4D1YZmmvtUkeHsFJ,4,seguridad,10
-M9A4D1YZmmvtUkeHsFJ,5,Grande,10
-M9AaILazmUpfC6T_LnY,1,Tecnología,10
-M9AaILazmUpfC6T_LnY,2,Reemplazo,0
-M9AaILazmUpfC6T_LnY,3,Manipular,10
-M9AaILazmUpfC6T_LnY,4,Progreso,10
-M9AaILazmUpfC6T_LnY,5,Brecha,3
-M9B0x6zx2frCUP1cOOV,1,Tecnologia,4
-M9B0x6zx2frCUP1cOOV,2,Informatica,3
-M9B0x6zx2frCUP1cOOV,3,Cambios,2
-M9B0x6zx2frCUP1cOOV,4,Generacional,3
-M9B0x6zx2frCUP1cOOV,5,Paradigma,2
-M9B5kjwS61OsoEKoOxO,1,Información,10
-M9B5kjwS61OsoEKoOxO,2,Gran cantidad de datos,10
-M9B5kjwS61OsoEKoOxO,3,Datos,10
-M9B5kjwS61OsoEKoOxO,4,Nube,10
-M9B5kjwS61OsoEKoOxO,5,Habitos de las personas,10
-M9BCQLt6Ei9mKor6ZoN,1,Educación ,10
-M9BCQLt6Ei9mKor6ZoN,2,Saber,10
-M9BCQLt6Ei9mKor6ZoN,3,Aprender,10
-M9BCQLt6Ei9mKor6ZoN,4,Adquirir ,10
-M9BCQLt6Ei9mKor6ZoN,5,Socializacion,10
-M9BHHZtQh8bW8rhrxnV,1,Análisis,8
-M9BHHZtQh8bW8rhrxnV,2,Corruptible,3
-M9BHHZtQh8bW8rhrxnV,3,Almacenamiento,5
-M9BHHZtQh8bW8rhrxnV,4,Avance,9
-M9BHHZtQh8bW8rhrxnV,5,Dispositivos ,5
-M9BHy0BVkuUd4WgCIUw,1,Poder,9
-M9BHy0BVkuUd4WgCIUw,2,Evolución,8
-M9BHy0BVkuUd4WgCIUw,3,Confesión,2
-M9BHy0BVkuUd4WgCIUw,4,Pensar,6
-M9BHy0BVkuUd4WgCIUw,5,Descubrir,9
-M9BI1StQ8LGZRr391NM,1,CAPITALISMO,10
-M9BI1StQ8LGZRr391NM,2,CIENCIA,10
-M9BI1StQ8LGZRr391NM,3,TECNOLOGÍA,10
-M9BI1StQ8LGZRr391NM,4,AVANCES,10
-M9BI1StQ8LGZRr391NM,5,FUTURO,10
-M9BIymT2ozqK0F_HAyd,1,Información,10
-M9BIymT2ozqK0F_HAyd,2,Util,10
-M9BIymT2ozqK0F_HAyd,3,Actualizaciones,10
-M9BIymT2ozqK0F_HAyd,4,Confiable,10
-M9BIymT2ozqK0F_HAyd,5,Leal,10
-M9BKedTYGG1PKRicRnv,1,Tecnología ,7
-M9BKedTYGG1PKRicRnv,2,Avance ,7
-M9BKedTYGG1PKRicRnv,3,Herramienta,9
-M9BKedTYGG1PKRicRnv,4,Skills,8
-M9BKedTYGG1PKRicRnv,5,Necesario ,7
-M9BnQi-0PgH6FOdyVaH,1,Computadoras,7
-M9BnQi-0PgH6FOdyVaH,2,manipulación de datos,0
-M9BnQi-0PgH6FOdyVaH,3,Internet,9
-M9BnQi-0PgH6FOdyVaH,4,big data,4
-M9BnQi-0PgH6FOdyVaH,5,acceso a la información,8
-M9BnQi-0PgH6FOdyVaH,6,acceso social a la tecnología,8
-M9BrQsf6wjUvhrMyPa-,1,ciencia ,10
-M9BrQsf6wjUvhrMyPa-,2,tecnología ,10
-M9BrQsf6wjUvhrMyPa-,3,innovación ,10
-M9BrQsf6wjUvhrMyPa-,4,vanguardia ,10
-M9BrQsf6wjUvhrMyPa-,5,descubrimiento ,10
-M9C8yLrZR3FDGy5HL2r,1,Tecnologia,10
-M9C8yLrZR3FDGy5HL2r,2,Conectividad,9
-M9C8yLrZR3FDGy5HL2r,3,Innovación ,10
-M9C8yLrZR3FDGy5HL2r,4,Avances ,5
